root_id,primary_type,class,nt_type,group
720575940616539419,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616547648,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616547904,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616580182,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616588374,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616588683,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616589888,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616598555,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616627851,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616647990,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616650201,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616654166,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940616663769,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616672822,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616673497,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616675638,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616707668,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616746891,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616781241,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616878238,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616887966,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617021441,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617024769,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617043713,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617071321,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617090082,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617093533,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940617112123,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
